fid,OBJECTID,ADDRTYPE,ADDRNUM,UNIT,QUALIFIER,SUFFIX_FR,ARTICLE_FR,ROAD_NAME,SUFFIX_EN,DIRECTION,FULL_ADDRE,FULL_ADD_1,FULL_ROADN,FULL_ROA_1,ROAD_SIGN_,LANGUAGE_O,POSTAL_COD,CP_MUNICIP,MUNICIPALI,WARD,MUNICIPAL_,ROAD_NAME_,OT_ROAD_NA,POINT_X,POINT_Y,CREATED_DA,MODIFIED_D,GLOBALID,RELATED_AD,old_PARCEL_ASSESSMENT_ROLL_NUMBER,ZONE_CODE,ZONE_MAIN,PARCEL_ASSESSMENT_ROLL_NUMBER,match
189037,6460,Main,6051,,,crois,,Pineglade,Cres,,6051 Pineglade Cres,6051 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G8,ORLÉANS,Gloucester,19.0,__3W1GYV,___2SVWC,RN009169,380510.213,5034133.181,2012/11/14,,{400CD1AD-FAD1-4CA9-B5FB-2F1C4D7DD9EF},,6.1460021640911e+18,R3VV,R3,06146002164091100000,True
189050,417127,Main,6143,,,crois,,Larivière,Cres,,6143 Larivière Cres,6143 crois Larivière,Larivière Cres,crois Larivière,crois. Larivière Cres.,French,K1W1C6,ORLÉANS,Gloucester,19.0,__3W1GM9,___2SSP0,RN012041,381052.481,5033894.377,2012/11/14,,{7C00410F-E067-4954-8650-C45B6A4219B0},,6.14600216145e+18,R1W,R1,06146002161450000000,True
189087,338728,Main,608,,,rue,,Knotridge,St,,608 Knotridge St,608 rue Knotridge,Knotridge St,rue Knotridge,rue Knotridge St.,English,K1W0M3,ORLÉANS,Gloucester,19.0,__A5XDSC,__5GGXIM,RN005054,382269.8531,5032242.6332,,2020/07/27,{EAA7571C-6ACA-486D-97C7-4DABC8945321},,6.1460021514774e+18,R3VV[1286],R3,06146002151477400000,True
189093,150789,Main,6030,,,ch,,Renaud,Rd,,6030 Renaud Rd,6030 ch Renaud,Renaud Rd,ch Renaud,ch. Renaud Rd.,English,K1C7G4,ORLÉANS,Gloucester,19.0,__4YN21Z,___2SSMQ,RN006006,381415.062,5032443.062,2012/11/14,2023/03/07,{E419986A-EB36-4C9E-97C8-EE29C9F07EB3},,6.1460021514701e+18,DR,DR,06146002151470100000,True
189097,454648,Main,2035,,,prom,,Rolling Brook,Dr,,2035 Rolling Brook Dr,2035 prom Rolling Brook,Rolling Brook Dr,prom Rolling Brook,prom. Rolling Brook Dr.,English,K1W1C9,ORLÉANS,Gloucester,19.0,__3Z5R3Z,___2SSLD,RN008541,381109.77,5033846.369,2012/11/14,2024/03/24,{B74209E5-615D-468D-A3AE-3D8A54158C9D},,6.14600216289e+18,R1W,R1,06146002162890000000,True
189098,325477,Main,127,,,prom,,Winterhaven,Dr,,127 Winterhaven Dr,127 prom Winterhaven,Winterhaven Dr,prom Winterhaven,prom. Winterhaven Dr.,English,K1W0H4,ORLÉANS,Gloucester,19.0,__8O8RKR,__5GGW9T,RN010338,382028.977,5032045.936,2012/11/14,,{1E479F4F-C73B-4D94-8118-9E9EC6BFA176},,6.146002151518e+18,R3VV[1286],R3,06146002151518000000,True
189103,59208,Main,5926,,,place,,Gladewoods,Pl,,5926 Gladewoods Pl,5926 place Gladewoods,Gladewoods Pl,place Gladewoods,place Gladewoods Pl.,English,K1W1G5,ORLÉANS,Gloucester,19.0,__3W1GWX,___2SVIV,RN002786,380314.396,5034066.694,2012/11/14,,{50B697F7-6F2B-44D5-8F01-9A39D87A0EFF},,6.14600216378e+18,R1W,R1,06146002163780000000,True
189104,46922,Main,616,,,prom,,Spring Valley,Dr,,616 Spring Valley Dr,616 prom Spring Valley,Spring Valley Dr,prom Spring Valley,prom. Spring Valley Dr.,English,K1W0C5,ORLÉANS,Gloucester,19.0,__6X63VV,__5GGW47,RN002626,382047.1092,5032605.7743,2019/10/22,2019/10/31,{1F4979C7-0A0F-4A6B-946D-BBB64ECC2C02},,6.1460021515379e+18,R3VV[1286],R3,06146002151537900000,True
189108,316979,Main,2029,,,cer,,Oakbrook,Cir,,2029 Oakbrook Cir,2029 cer Oakbrook,Oakbrook Cir,cer Oakbrook,cer. Oakbrook Cir.,English,K1W1H6,ORLÉANS,Gloucester,19.0,__3Z45DI,___2SVMP,RN000427,380777.295,5033875.389,2012/11/14,,{55CF0D0D-A500-4350-96D7-4549AC00E114},,6.14600216444e+18,R1VV,R1,06146002164440000000,True
189109,317029,Main,1980,,,crois,,Silver Pines,Cres,,1980 Silver Pines Cres,1980 crois Silver Pines,Silver Pines Cres,crois Silver Pines,crois. Silver Pines Cres.,English,K1W1J7,ORLÉANS,Gloucester,19.0,__3Z5KG2,___2SUN7,RN006388,380575.671,5033730.165,2012/11/14,,{DDB2A5CA-0AD2-4478-998A-6083438C8203},,6.14600216678e+18,R1W,R1,06146002166780000000,True
189131,257493,Main,2113,,,crois,,Blue Willow,Cres,,2113 Blue Willow Cres,2113 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K3,ORLÉANS,Gloucester,19.0,__3EA0S4,___99CDR,RN004074,380964.882,5033365.195,2012/11/14,,{F98C9C3C-CEDB-4D1D-997E-DEF8398F291E},,6.1460021677084e+18,R1VV,R1,06146002167708400000,True
189135,449718,Main,1942,,,rue,,Raymond-Labrosse,St,,1942 Raymond-Labrosse St,1942 rue Raymond-Labrosse,Raymond-Labrosse St,rue Raymond-Labrosse,rue Raymond-Labrosse St.,French,K1W1C2,ORLÉANS,Gloucester,19.0,__3Z52SH,___2SSML,RN012047,380808.2,5034120.077,2012/11/14,2024/03/24,{CA45111F-236A-436F-B38F-7AFB4A93FF3C},,6.14600216083e+18,R1W,R1,06146002160830000000,True
189161,354629,Main,29,,,place,,Sprucewood,Pl,,29 Sprucewood Pl,29 place Sprucewood,Sprucewood Pl,place Sprucewood,place Sprucewood Pl.,English,K1W1K3,ORLÉANS,Gloucester,19.0,__3EA0O3,___99CE4,RN012100,380953.408,5033416.062,2012/11/14,,{FAC06C05-033D-4293-B7A8-F81EFBEC555A},,6.1460021677092e+18,R1VV,R1,06146002167709200000,True
189172,343534,Main,6158,,,crois,,Westwater,Cres,,6158 Westwater Cres,6158 crois Westwater,Westwater Cres,crois Westwater,crois. Westwater Cres.,English,K1W1E1,ORLÉANS,Gloucester,19.0,__3Z5SS3,___2SUKU,RN003067,381107.914,5033694.063,2012/11/14,,{359E88DA-A6E2-4ED8-B943-B514E07450C1},,6.14600216259e+18,R1W,R1,06146002162590000000,True
189184,185836,Main,2101,,,crois,,Blue Willow,Cres,,2101 Blue Willow Cres,2101 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K3,ORLÉANS,Gloucester,19.0,__3EA0SO,___99CDR,RN004074,380907.497,5033424.189,2012/11/14,,{A387C149-7A87-4C50-9BCF-CB892AE362E7},,6.1460021677072e+18,R1VV,R1,06146002167707200000,True
189186,53148,Main,2135,,,crois,,Blue Willow,Cres,,2135 Blue Willow Cres,2135 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K5,ORLÉANS,Gloucester,19.0,__3EA0TQ,___99CDR,RN004074,381079.836,5033211.304,2012/11/14,,{7897D95D-0A4B-402E-B3B4-061837EA9D75},,6.146002167714e+18,R1VV,R1,06146002167714000000,True
189193,292494,Main,5977,,,crois,,Pineglade,Cres,,5977 Pineglade Cres,5977 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G7,ORLÉANS,Gloucester,19.0,__3W1G1U,___2SVWC,RN009169,380375.912,5034111.173,2012/11/14,,{0DF2B217-E723-455E-BBC5-A8BF336CA97B},,6.1460021641102e+18,R3VV,R3,06146002164110200000,True
189199,424200,Main,611,,,rue,,Knotridge,St,,611 Knotridge St,611 rue Knotridge,Knotridge St,rue Knotridge,rue Knotridge St.,English,K1W0M3,ORLÉANS,Gloucester,19.0,__A5XDVO,__5GGXIM,RN005054,382292.8652,5032262.888,,2024/03/05,{450293F7-E1BC-42B3-9356-477A9CBAFE44},,6.1460021515743e+18,R3VV[1286],R3,06146002151574300000,True
189200,263603,Main,1940,,,av,,Montclair,Ave,,1940 Montclair Ave,1940 av Montclair,Montclair Ave,av Montclair,av. Montclair Ave.,English,K1W1H9,ORLÉANS,Gloucester,19.0,__3W1G8L,___2SUIZ,RN000394,380390.947,5033815.885,2012/11/14,,{7DCA3C81-35EC-45C7-9221-8056B4762349},,6.14600216548e+18,R1W,R1,06146002165480000000,True
189201,301539,Main,614,,,prom,,Spring Valley,Dr,,614 Spring Valley Dr,614 prom Spring Valley,Spring Valley Dr,prom Spring Valley,prom. Spring Valley Dr.,English,K1W0C5,ORLÉANS,Gloucester,19.0,__6X63VT,__5GGW47,RN002626,382049.4904,5032611.3305,2019/10/22,2019/10/31,{BAF39CA2-AD04-474F-9373-285D8F4EF5F2},,6.146002151538e+18,R3VV[1286],R3,06146002151538000000,True
189211,122675,Main,1976,,,crois,,Silver Pines,Cres,,1976 Silver Pines Cres,1976 crois Silver Pines,Silver Pines Cres,crois Silver Pines,crois. Silver Pines Cres.,English,K1W1J7,ORLÉANS,Gloucester,19.0,__3Z5KVS,___2SUN7,RN006388,380589.671,5033693.677,2012/11/14,,{4248F4A1-3CFA-4F96-ADBD-7D94BD4281AD},,6.14600216676e+18,R1W,R1,06146002166760000000,True
189213,330935,Main,6063,,,place,,Buttonfield,Pl,,6063 Buttonfield Pl,6063 place Buttonfield,Buttonfield Pl,place Buttonfield,place Buttonfield Pl.,English,K1W1B9,ORLÉANS,Gloucester,19.0,__3W14GD,___2SQ8Z,RN010374,380795.487,5034376.225,2012/11/14,,{F2C5DF5C-0BAF-40A3-AD72-305AA3171BCF},,6.1460021601e+18,R1W,R1,06146002160100000000,True
189221,11409,Main,5812,,,place,,Gladewoods,Pl,,5812 Gladewoods Pl,5812 place Gladewoods,Gladewoods Pl,place Gladewoods,place Gladewoods Pl.,English,K1W1G4,ORLÉANS,Gloucester,19.0,__3W1GTQ,___2SVIV,RN002786,380583.701,5033965.464,2012/11/14,,{38163FAB-CE23-4D27-AFB6-707BBD6BA952},,6.14600216315e+18,R1W,R1,06146002163150000000,True
189237,166303,Main,6132,,,place,,Buttonfield,Pl,,6132 Buttonfield Pl,6132 place Buttonfield,Buttonfield Pl,place Buttonfield,place Buttonfield Pl.,English,K1W1B9,ORLÉANS,Gloucester,19.0,__3W15IB,___2SQ8Z,RN010374,380888.013,5034334.293,2012/11/14,,{3FBFFD80-6E4B-4371-B4C2-A49DB22FE215},,6.14600216046e+18,R1W,R1,06146002160460000000,True
189270,170233,Main,130,,,privé,,Caithness,Priv,,130 Caithness Priv,130 privé Caithness,Caithness Priv,privé Caithness,privé Caithness Priv.,English,K1W0G5,ORLÉANS,Gloucester,19.0,__7S9CSS,__7NAP64,RN004900,382427.926,5032770.58,2012/11/14,,{B185459D-B9BF-4878-9006-9C061D496919},,6.1460021512292e+18,R3Z[1725],R3,06146002151229200000,True
189276,63409,Main,2031,,,cer,,Oakbrook,Cir,,2031 Oakbrook Cir,2031 cer Oakbrook,Oakbrook Cir,cer Oakbrook,cer. Oakbrook Cir.,English,K1W1H6,ORLÉANS,Gloucester,19.0,__3Z45DL,___2SVMP,RN000427,380782.614,5033863.2,2012/11/14,,{605D99EC-74D6-41AA-85E6-F33B6594E7D1},,6.14600216445e+18,R1VV,R1,06146002164450000000,True
189333,42933,Main,29,,,cour,,Barkwoods,Crt,,29 Barkwoods Crt,29 cour Barkwoods,Barkwoods Crt,cour Barkwoods,cour Barkwoods Crt.,English,K1W1K4,ORLÉANS,Gloucester,19.0,__3EA0WB,___99CDO,RN003381,380861.25,5033287.932,2012/11/14,,{7B1592F4-6FD4-4DF5-ACA6-4C590D02F712},,6.1460021677022e+18,R1VV,R1,06146002167702200000,True
189338,102713,Main,2308,,,place,,Valleywood,Pl,,2308 Valleywood Pl,2308 place Valleywood,Valleywood Pl,place Valleywood,place Valleywood Pl.,English,K1W1J4,ORLÉANS,Gloucester,19.0,__3Z40YO,___99DH7,RN005736,380723.593,5033707.342,2012/11/14,,{629DE20E-B2CA-4391-B6D9-448659BE333F},,6.14600216591e+18,R1VV,R1,06146002165910000000,True
189339,163882,Main,6104,,,place,,Buttonfield,Pl,,6104 Buttonfield Pl,6104 place Buttonfield,Buttonfield Pl,place Buttonfield,place Buttonfield Pl.,English,K1W1C1,ORLÉANS,Gloucester,19.0,__3W15IN,___2SQ8Z,RN010374,380718.417,5034228.604,2012/11/14,,{4D0C20E2-4F19-41C8-884B-F07AD8A521D1},,6.14600216034e+18,R1W,R1,06146002160340000000,True
189344,35840,Main,2405,,,rle,,Ashbrook,Lane,,2405 Ashbrook Lane,2405 rle Ashbrook,Ashbrook Lane,rle Ashbrook,rle. Ashbrook Lane,English,K1W1J4,ORLÉANS,Gloucester,19.0,__3Z4AHX,___2SUTW,RN008843,380796.052,5033665.079,2012/11/14,,{020D09D9-17D8-4CB5-A1A0-6E38A05220B6},,6.14600216614e+18,R1VV,R1,06146002166140000000,True
189365,144369,Main,361,,,crois,,Broadridge,Cres,,361 Broadridge Cres,361 crois Broadridge,Broadridge Cres,crois Broadridge,crois. Broadridge Cres.,English,K1W0L9,ORLÉANS,Gloucester,19.0,__A5XDJK,__5GGXH8,RN009854,382148.9228,5032537.5172,,2020/07/27,{4FDE90FE-2641-4105-9B11-6033E7368EDD},,6.1460021515706e+18,R3VV[1286],R3,06146002151570600000,True
189367,326767,Main,6122,,,rue,,Creek Crossing,St,,6122 Creek Crossing St,6122 rue Creek Crossing,Creek Crossing St,rue Creek Crossing,rue Creek Crossing St.,English,K1W1E2,ORLÉANS,Gloucester,19.0,__3W1G5C,___2SUIY,RN005391,381108.854,5033532.695,2012/11/14,,{9924AF3A-E6C4-49C9-8BF9-7D2B30EA68DE},,6.14600216313e+18,R1VV,R1,06146002163130000000,True
189369,253962,Main,251,,,rue,,Gossamer,St,,251 Gossamer St,251 rue Gossamer,Gossamer St,rue Gossamer,rue Gossamer St.,English,K1W0B2,ORLÉANS,Gloucester,19.0,__8EPR8I,__5GGWF3,RN012976,381560.6463,5032388.3292,2012/11/19,2014/08/26,{984870D4-61C4-473F-9790-C7ED54DF9721},,6.1460021515579e+18,R3VV[1860],R3,06146002151557900000,True
189370,282457,Main,308,,,rue,,Joshua,St,,308 Joshua St,308 rue Joshua,Joshua St,rue Joshua,rue Joshua St.,English,K1W0N8,ORLÉANS,Gloucester,19.0,__A5XDLR,__5V5FWQ,RN007997,382205.8654,5032200.3163,,2020/07/27,{9CAB12A1-0A4A-4545-B20B-627148C0D1C7},,6.1460021532738e+18,R3VV[1286],R3,06146002153273800000,True
189387,55743,Main,622,,,prom,,Spring Valley,Dr,,622 Spring Valley Dr,622 prom Spring Valley,Spring Valley Dr,prom Spring Valley,prom. Spring Valley Dr.,English,K1W0C5,ORLÉANS,Gloucester,19.0,__6X63V2,__5GGW47,RN002626,382040.23,5032588.3117,2019/10/22,2019/10/31,{A231839E-2E33-48FB-B733-C02C9F0BA6D8},,6.1460021515376e+18,R3VV[1286],R3,06146002151537600000,True
189400,449534,Main,1911,,,prom,,Heatherwood,Dr,,1911 Heatherwood Dr,1911 prom Heatherwood,Heatherwood Dr,prom Heatherwood,prom. Heatherwood Dr.,English,K1W1C2,ORLÉANS,Gloucester,19.0,__3Z52N5,___2SSQ1,RN012931,380803.88,5034240.82,2012/11/14,2024/03/24,{9E1AA353-A67F-49C7-831E-EA08E4545EFB},,6.14600216048e+18,R1W,R1,06146002160480000000,True
189403,49203,Main,6049,,,prom,,Longleaf,Dr,,6049 Longleaf Dr,6049 prom Longleaf,Longleaf Dr,prom Longleaf,prom. Longleaf Dr.,English,K1W1J5,ORLÉANS,Gloucester,19.0,__3Z5KOT,___2SU8B,RN007305,380602.556,5033737.109,2012/11/14,,{66D84D3C-25C5-4A1F-A15E-EB3B27BBCD27},,6.14600216666e+18,R1VV,R1,06146002166660000000,True
189405,152230,Main,5932,,,crois,,Pineglade,Cres,,5932 Pineglade Cres,5932 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G9,ORLÉANS,Gloucester,19.0,__3Z4WXS,___2SVWC,RN009169,380498.187,5034048.505,2012/11/14,,{661A73C1-D0DD-453D-BD82-512968933363},,6.1460021641402e+18,R3VV,R3,06146002164140200000,True
189413,274806,Main,473,,,crois,,Keith,Cres,,473 Keith Cres,473 crois Keith,Keith Cres,crois Keith,crois. Keith Cres.,English,K1W0A5,ORLÉANS,Gloucester,19.0,__54KDEH,__3542H5,RN009506,381373.491,5032040.281,2012/11/14,,{91434498-E24D-481E-8191-345FF9EE6D0E},,6.1460021516072e+18,R3VV[1048],R3,06146002151607200000,True
189422,40470,Main,6113,,,place,,Buttonfield,Pl,,6113 Buttonfield Pl,6113 place Buttonfield,Buttonfield Pl,place Buttonfield,place Buttonfield Pl.,English,K1W1C2,ORLÉANS,Gloucester,19.0,__3W15HZ,___2SQ8Z,RN010374,380750.147,5034310.492,2012/11/14,,{BD63FABD-C2AF-4D56-A375-25108671489D},,6.14600216022e+18,R1W,R1,06146002160220000000,True
189429,198746,Main,2111,,,voie,,Apple Leaf,Way,,2111 Apple Leaf Way,2111 voie Apple Leaf,Apple Leaf Way,voie Apple Leaf,voie Apple Leaf Way,English,K1W1J7,ORLÉANS,Gloucester,19.0,__3Z5N0F,___2SR3W,RN010975,380585.807,5033596.621,2012/11/14,,{4985C6E1-44F5-4F54-AF24-AF852598FB3E},,6.1460021672e+18,R1W,R1,06146002167200000000,True
189432,80303,Main,5969,,,crois,,Pineglade,Cres,,5969 Pineglade Cres,5969 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G7,ORLÉANS,Gloucester,19.0,__3W1G13,___2SVWC,RN009169,380392.963,5034090.669,2012/11/14,,{1A8AC4EE-A66E-42C6-99B7-4C20C78EDDD3},,6.1460021641106e+18,R3VV,R3,06146002164110600000,True
189444,176105,Main,2407,,,av,des,Pruches,Ave,,2407 Pruches Ave,2407 av des Pruches,Pruches Ave,av des Pruches,av. des Pruches Ave.,French,K1W1K5,ORLÉANS,Gloucester,19.0,__3EA07J,___2SSXF,RN001993,380982.066,5033181.738,2012/11/14,,{54DF2894-08F6-4B0F-9CD0-3DFDBFEAFFF2},,6.1460021677222e+18,R1VV,R1,06146002167722200000,True
189457,457559,Subordinate,642,,B,prom,,Spring Valley,Dr,,642 B Spring Valley Dr,642 B prom Spring Valley,Spring Valley Dr,prom Spring Valley,prom. Spring Valley Dr.,English,K1W0C5,ORLÉANS,Gloucester,19.0,e_22RCLI,__5GGW47,RN002626,382018.8448,5032522.8644,2024/05/02,2024/05/02,{C6ADB076-0B79-4F16-B688-E4966CA4402C},__6X63WL,6.1460021515371e+18,R3VV[1286],R3,06146002151537100000,True
189458,237438,Main,642,,,prom,,Spring Valley,Dr,,642 Spring Valley Dr,642 prom Spring Valley,Spring Valley Dr,prom Spring Valley,prom. Spring Valley Dr.,English,K1W0C5,ORLÉANS,Gloucester,19.0,__6X63WL,__5GGW47,RN002626,382010.0674,5032527.1929,2012/11/14,2015/01/13,{A6A44409-A2B9-4D8E-A296-902090391E4E},,6.1460021515371e+18,R3VV[1286],R3,06146002151537100000,True
189461,160072,Main,107,,,privé,,Caithness,Priv,,107 Caithness Priv,107 privé Caithness,Caithness Priv,privé Caithness,privé Caithness Priv.,English,K1W0G4,ORLÉANS,Gloucester,19.0,__7S9CUZ,__7NAP64,RN004900,382381.753,5032813.802,2012/11/14,,{C6BB817F-59C4-4139-967F-BC50AAB22EF7},,6.1460021512322e+18,R3Z[1725],R3,06146002151232200000,True
189463,455332,Main,2059,,,prom,,Rolling Brook,Dr,,2059 Rolling Brook Dr,2059 prom Rolling Brook,Rolling Brook Dr,prom Rolling Brook,prom. Rolling Brook Dr.,English,K1W1E2,ORLÉANS,Gloucester,19.0,__3Z5R3B,___2SSLD,RN008541,381171.071,5033699.673,2012/11/14,2024/03/24,{FAE284BD-5278-439D-81D5-EB8BC990841D},,6.14600216301e+18,R1W,R1,06146002163010000000,True
189475,454661,Main,1931,,,rue,,Raymond-Labrosse,St,,1931 Raymond-Labrosse St,1931 rue Raymond-Labrosse,Raymond-Labrosse St,rue Raymond-Labrosse,rue Raymond-Labrosse St.,French,K1W1C2,ORLÉANS,Gloucester,19.0,__3Z52WH,___2SSML,RN012047,380829.853,5034203.145,2012/11/14,2024/03/24,{BA7A4864-A86A-463C-AF85-7E6CD795C924},,6.14600216072e+18,R1W,R1,06146002160720000000,True
189487,454999,Main,1916,,,prom,,Heatherwood,Dr,,1916 Heatherwood Dr,1916 prom Heatherwood,Heatherwood Dr,prom Heatherwood,prom. Heatherwood Dr.,English,K1W1C2,ORLÉANS,Gloucester,19.0,__3W15KY,___2SSQ1,RN012931,380863.43,5034214.568,2012/11/14,2024/03/24,{329CDA5F-11D1-4DA4-8650-8822F2727988},,6.1460021607e+18,R1W,R1,06146002160700000000,True
189488,320654,Main,639,,,place,,Birkhill,Pl,,639 Birkhill Pl,639 place Birkhill,Birkhill Pl,place Birkhill,place Birkhill Pl.,English,K1W0G2,ORLÉANS,Gloucester,19.0,__7S9CAZ,__7NAP1M,RN005368,382270.623,5032771.719,2012/11/14,,{278E2B53-51F0-4797-8316-9705A0697206},,6.1460021512134e+18,R3Z[1725],R3,06146002151213400000,True
189510,262953,Main,34,,,cour,,Edenbridge,Crt,,34 Edenbridge Crt,34 cour Edenbridge,Edenbridge Crt,cour Edenbridge,cour Edenbridge Crt.,English,K1W0N9,ORLÉANS,Gloucester,19.0,__A5XDWF,__6HHME6,RN012541,382176.9047,5032049.823,,2020/07/27,{B0246A97-393C-4190-975F-E73932A32BED},,6.1460021514738e+18,R3VV[1286],R3,06146002151473800000,True
189521,424683,Main,591,,,rue,,Knotridge,St,,591 Knotridge St,591 rue Knotridge,Knotridge St,rue Knotridge,rue Knotridge St.,English,K1W0M2,ORLÉANS,Gloucester,19.0,__A5XDU5,__5GGXIM,RN005054,382267.7431,5032322.2341,,2024/03/05,{BA046140-E5CD-4B46-BE15-EA0D5D85DA78},,6.1460021515733e+18,R3VV[1286],R3,06146002151573300000,True
189536,292436,Main,133,,,crois,,Felicity,Cres,,133 Felicity Cres,133 crois Felicity,Felicity Cres,crois Felicity,crois. Felicity Cres.,English,K1W0C3,ORLÉANS,Gloucester,19.0,__8EOL0V,__6HHMEA,RN003722,381587.024,5032091.744,2012/11/16,2013/04/08,{C0CF00C5-D6FA-40D5-83B6-CCF952D0D1B7},,6.1460021515438e+18,R3VV[1860],R3,06146002151543800000,True
189538,310779,Main,6109,,,place,,Buttonfield,Pl,,6109 Buttonfield Pl,6109 place Buttonfield,Buttonfield Pl,place Buttonfield,place Buttonfield Pl.,English,K1W1C2,ORLÉANS,Gloucester,19.0,__3W15H4,___2SQ8Z,RN010374,380727.669,5034297.202,2012/11/14,,{A62F107C-EDCB-4CF2-B881-93A954684F7C},,6.14600216024e+18,R1W,R1,06146002160240000000,True
189546,296483,Main,503,,,rue,,Knotridge,St,,503 Knotridge St,503 rue Knotridge,Knotridge St,rue Knotridge,rue Knotridge St.,English,K1W0A8,ORLÉANS,Gloucester,19.0,__6XRXK9,__5GGXIM,RN005054,381930.4276,5032548.2802,2012/11/14,2014/09/09,{99015C41-B52F-4082-8F1D-8BB654E254D8},,6.1460021515356e+18,R3VV[1286],R3,06146002151535600000,True
189547,179768,Main,2143,,,crois,,Blue Willow,Cres,,2143 Blue Willow Cres,2143 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K5,ORLÉANS,Gloucester,19.0,__3EA0TZ,___99CDR,RN004074,381099.39,5033155.382,2012/11/14,,{1826D005-E8ED-4B9D-8FCD-33BB1FF1F349},,6.1460021677148e+18,R1VV,R1,06146002167714800000,True
189564,424764,Main,593,,,rue,,Knotridge,St,,593 Knotridge St,593 rue Knotridge,Knotridge St,rue Knotridge,rue Knotridge St.,English,K1W0M2,ORLÉANS,Gloucester,19.0,__A5XDU7,__5GGXIM,RN005054,382270.0448,5032316.2942,,2024/03/05,{CC868249-4CB6-4CE4-8320-85FC03C319FB},,6.1460021515734e+18,R3VV[1286],R3,06146002151573400000,True
189566,453879,Main,2063,,,prom,,Rolling Brook,Dr,,2063 Rolling Brook Dr,2063 prom Rolling Brook,Rolling Brook Dr,prom Rolling Brook,prom. Rolling Brook Dr.,English,K1W1E2,ORLÉANS,Gloucester,19.0,__3Z5R3D,___2SSLD,RN008541,381181.584,5033675.707,2012/11/14,2024/03/24,{EF74530A-51FE-4F9C-9C52-498247F0CA68},,6.14600216303e+18,R1W,R1,06146002163030000000,True
189573,272437,Main,150,,,crois,,Felicity,Cres,,150 Felicity Cres,150 crois Felicity,Felicity Cres,crois Felicity,crois. Felicity Cres.,English,K1W0C1,ORLÉANS,Gloucester,19.0,__8EOLAW,__6HHMEA,RN003722,381712.0472,5032031.917,,2019/06/21,{50480078-5C3C-4E47-87A6-74FE6A6A2500},,6.1460021515519e+18,R3VV[1860],R3,06146002151551900000,True
189581,180599,Main,1237,,,av,,Glenlivet,Ave,,1237 Glenlivet Ave,1237 av Glenlivet,Glenlivet Ave,av Glenlivet,av. Glenlivet Ave.,English,K1W0G2,ORLÉANS,Gloucester,19.0,__7S9C9K,__7NARWG,RN004988,382203.32,5032746.63,2012/11/14,,{5289CA49-93E7-4CD4-8E39-C6376D91930B},,6.1460021512122e+18,R3Z[1725],R3,06146002151212200000,True
189582,240895,Subordinate,1235,,,av,,Glenlivet,Ave,,1235 Glenlivet Ave,1235 av Glenlivet,Glenlivet Ave,av Glenlivet,av. Glenlivet Ave.,English,K1W0G2,ORLÉANS,Gloucester,19.0,__7S9C9I,__7NARWG,RN004988,382203.32,5032746.63,2012/11/14,,{74BF0EAF-A5F4-453F-8DA8-8C5AF0188F4D},__7S9C9K,6.1460021512122e+18,R3Z[1725],R3,06146002151212200000,True
189599,196292,Main,6034,,,crois,,Pineglade,Cres,,6034 Pineglade Cres,6034 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G8,ORLÉANS,Gloucester,19.0,__3W1G43,___2SVWC,RN009169,380442.292,5034148.698,2012/11/14,,{65A21D4F-10FF-44EC-8F63-5C0F11F18F4E},,6.1460021641602e+18,R3VV,R3,06146002164160200000,True
189613,24988,Main,106,,,rue,,Joshua,St,,106 Joshua St,106 rue Joshua,Joshua St,rue Joshua,rue Joshua St.,English,K1W0A2,ORLÉANS,Gloucester,19.0,__54KFDY,__5V5FWQ,RN007997,381215.27,5032282.385,2012/11/14,,{F0144772-A8C7-4FCA-9CA8-9011F31DA7A2},,6.1460021516198e+18,R3VV[1048],R3,06146002151619800000,True
189638,353424,Main,2156,,,crois,,Blue Willow,Cres,,2156 Blue Willow Cres,2156 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K5,ORLÉANS,Gloucester,19.0,__3EA0RX,___99CDR,RN004074,380978.542,5033147.406,2012/11/14,,{AEC1893F-0480-4D8B-AD56-C141845E4698},,6.1460021677202e+18,R1VV,R1,06146002167720200000,True
189640,300103,Main,5991,,,crois,,Pineglade,Cres,,5991 Pineglade Cres,5991 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G7,ORLÉANS,Gloucester,19.0,__3W1GZG,___2SVWC,RN009169,380349.135,5034168.783,2012/11/14,,{39970430-90A8-4A02-9697-D6B9849F989A},,6.146002164102e+18,R3VV,R3,06146002164102000000,True
